date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:38:44	24562/24562	---MCZ	200	added ('OK')	text/html	etag:W/%227272759b004d49beb023f9ea2e7ea13c%22	https://trathaomocsalem.com/pages/lien-he-1	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/pages/lien-he-1.html	(from https://trathaomocsalem.com/)
09:38:45	286/286	---M--	200	added ('OK')	image/png	etag:%229c6bc970acb5823ccf7ffe77eb3d57f8%22	http://theme.hstatic.net/1000295444/1000393225/14/icon-contact.png?v=237	D:/View/trathaomoc/trathaomoc/theme.hstatic.net/1000295444/1000393225/14/icon-contactad2b.png	(from https://trathaomocsalem.com/)
09:38:45	18052/18052	---M--	200	added ('OK')	image/png	etag:%226439ced6082a85b4924229ac063f88fb%22	http://theme.hstatic.net/1000295444/1000393225/14/logo.png?v=237	D:/View/trathaomoc/trathaomoc/theme.hstatic.net/1000295444/1000393225/14/logoad2b.png	(from https://trathaomocsalem.com/)
09:38:46	1251/1251	---M--	200	added ('OK')	image/png	etag:%229f7cfd6fcfc6164d9aad2e5dc8bab07b%22	http://theme.hstatic.net/1000295444/1000393225/14/giaohang.png?v=237	D:/View/trathaomoc/trathaomoc/theme.hstatic.net/1000295444/1000393225/14/giaohangad2b.png	(from https://trathaomocsalem.com/)
09:38:46	680/680	---M--	200	added ('OK')	image/png	etag:%22fd3b2778d0bf74697cf704840905bc49%22	http://theme.hstatic.net/1000295444/1000393225/14/trahang.png?v=237	D:/View/trathaomoc/trathaomoc/theme.hstatic.net/1000295444/1000393225/14/trahangad2b.png	(from https://trathaomocsalem.com/)
09:38:47	64511/64511	---MCZ	200	added ('OK')	text/html	etag:W/%224464fdc8ae3045669b5ea8cac7ffb150%22	https://trathaomocsalem.com/pages/about-us	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/pages/about-us.html	(from https://trathaomocsalem.com/)
09:38:47	40276/40276	---MCZ	200	added ('OK')	text/html	etag:W/%22eddf512d30ac45f9b50e6bf079c35c20%22	https://trathaomocsalem.com/collections/all	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/collections/all.html	(from https://trathaomocsalem.com/)
09:38:48	40363/40363	---MCZ	200	added ('OK')	text/html	etag:W/%2202ea87c88a14406d9d4c7a237ec3b87c%22	https://trathaomocsalem.com/collections/tra-hoa	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/collections/tra-hoa.html	(from https://trathaomocsalem.com/)
09:38:48	40131/40131	---MCZ	200	added ('OK')	text/html	etag:W/%22739b244084ed491f8f87014cac9e187c%22	https://trathaomocsalem.com/collections/tra-truyen-thong	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/collections/tra-truyen-thong.html	(from https://trathaomocsalem.com/)
09:38:48	39617/39617	---MCZ	200	added ('OK')	text/html	etag:W/%2265b5240a99c746ba84fc2de0e7e9026f%22	https://trathaomocsalem.com/collections/dung-cu-pha-tra	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/collections/dung-cu-pha-tra.html	(from https://trathaomocsalem.com/)
09:38:49	40446/40446	---MCZ	200	added ('OK')	text/html	etag:W/%22cc47b7eccb1b47abbb7a40921d0b67e4%22	https://trathaomocsalem.com/collections/thuc-pham-bo-duong	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/collections/thuc-pham-bo-duong.html	(from https://trathaomocsalem.com/)
09:38:49	23918/23918	---MCZ	200	added ('OK')	text/html	etag:W/%2273226e2b42474a659b59bbca9bc2bd86%22	https://trathaomocsalem.com/collections/san-pham-lam-dep	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/collections/san-pham-lam-dep.html	(from https://trathaomocsalem.com/)
09:38:49	22119/22119	---MCZ	200	added ('OK')	text/html	etag:W/%22f14288795e7f480f9460b14a505f17cc%22	https://trathaomocsalem.com/blogs/news	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/blogs/news.html	(from https://trathaomocsalem.com/)
09:38:49	28444/28444	---MCZ	200	added ('OK')	text/html	etag:W/%228739c16edc2b4a7196b9054c27b7c864%22	https://trathaomocsalem.com/blogs/tra-thu	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/blogs/tra-thu.html	(from https://trathaomocsalem.com/)
09:38:50	29988/29988	---MCZ	200	added ('OK')	text/html	etag:W/%2224b77ce4021143db93b16d71187d684f%22	https://trathaomocsalem.com/blogs/nghe-thuat-tra	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/blogs/nghe-thuat-tra.html	(from https://trathaomocsalem.com/)
09:38:50	22434/22434	---MCZ	200	added ('OK')	text/html	etag:W/%22f91649241d33476089955093da950369%22	https://trathaomocsalem.com/blogs/ket-hop-tra	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/blogs/ket-hop-tra.html	(from https://trathaomocsalem.com/)
09:38:51	21537/21537	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2002:38:50%20GMT	https://trathaomocsalem.com/cart	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/cart.html	(from https://trathaomocsalem.com/)
09:38:56	22146/22146	---M--	200	added ('OK')	image/png	etag:%225298a904683f4bdac183338c4de7e9b9%22	http://theme.hstatic.net/1000295444/1000393225/14/bannerslider.png?v=237	D:/View/trathaomoc/trathaomoc/theme.hstatic.net/1000295444/1000393225/14/bannersliderad2b.png	(from https://trathaomocsalem.com/)
09:38:59	51955/51955	---MCZ	200	added ('OK')	text/html	etag:W/%2228fd7071bdba412a8b4c575e4bfd1027%22	https://trathaomocsalem.com/products/100-tui-trang-mo-han-mieng-dung-banh-keo-tra	D:/View/trathaomoc/trathaomoc/trathaomocsalem.com/products/100-tui-trang-mo-han-mieng-dung-banh-keo-tra.html	(from https://trathaomocsalem.com/)
