date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:44:09	67720/67720	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2007:44:08%20GMT	https://minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg.html&p=6	D:/View/Fruit/fruit/minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg-6.html	(from https://minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg.html)
14:44:11	67309/67309	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2007:44:10%20GMT	https://minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg.html&p=7	D:/View/Fruit/fruit/minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg-7.html	(from https://minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg.html)
14:44:11	461948/461948	---M--	200	added ('OK')	image/jpeg	etag:%2270c7c-5b4099d47ff80%22	https://minhphuongfruit.com/upload/images/diem-ban-dua-mini-thai-lan-tro-thanh-con-sot-moi-vua-gion-thom-vua-ngot-thanh%203.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/upload/images/diem-ban-dua-mini-thai-lan-tro-thanh-con-sot-moi-vua-gion-thom-vua-ngot-thanh%203.jpg	(from https://minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg.html)
14:44:12	67979/67979	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2007:44:12%20GMT	https://minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg.html&p=8	D:/View/Fruit/fruit/minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg-8.html	(from https://minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg.html)
14:44:13	67933/67933	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2007:44:12%20GMT	https://minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg.html&p=9	D:/View/Fruit/fruit/minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg-9.html	(from https://minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg.html)
14:44:14	67790/67790	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2007:44:13%20GMT	https://minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg.html&p=10	D:/View/Fruit/fruit/minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg-10.html	(from https://minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg.html)
14:44:14	59144/59144	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2007:44:14%20GMT	https://minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg.html&p=35	D:/View/Fruit/fruit/minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg-11.html	(from https://minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg.html)
14:44:16	43034/43034	---M--	200	added ('OK')	text/css	etag:%22a81a-5e4d810a6f7c0%22	http://minhphuongfruit.com/style.css?v=1687056893	D:/View/Fruit/fruit/minhphuongfruit.com/stylea42e.css	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:44:41	2007428/2007428	---M--	200	added ('OK')	image/jpeg	etag:%221ea184-5b4098f0925c0%22	http://minhphuongfruit.com/upload/hinhthem/591fa8279d2e66703f3f-5530.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/upload/hinhthem/591fa8279d2e66703f3f-5530.jpg	(from https://minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg.html)
14:46:21	772019/772019	---M--	200	added ('OK')	image/jpeg	etag:%22bc7b3-5f6e837a1fdb8%22	https://minhphuongfruit.com/upload/sanpham/z4180524107715_cda010940392bdf613319c9c9f296ca8-08-5661.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/upload/sanpham/z4180524107715_cda010940392bdf613319c9c9f296ca8-08-5661.jpg	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
